//V	Name	X	Y	st	e	l	Demand
Depot	d0	150000	140000	0	0	1000000	0
Vertice	c1	150000	490000	50000	0	1000000	50000
Vertice	c2	450000	70000	50000	450000	600000	30000
Vertice	c3	470000	310000	50000	50000	200000	40000
Vertice	c4	60000	450000	30000	700000	850000	50000
Vertice	c5	150000	70000	40000	100000	250000	60000
Vertice	c6	510000	220000	80000	250000	400000	40000
Vertice	c7	120000	210000	60000	0	1000000	70000
Vertice	c8	120000	100000	50000	700000	850000	40000
Vertice	c9	140000	210000	70000	0	1000000	30000
Vertice	c10	120000	70000	70000	650000	800000	20000
Vertice	c11	360000	140000	60000	250000	400000	20000
Vertice	c12	400000	450000	70000	250000	400000	70000
Vertice	c13	70000	490000	60000	0	1000000	20000
Vertice	c14	180000	310000	70000	0	1000000	30000

//Arc	From	To	Dist	t	f
Arc	c11	c13	454500	113625	30406
Arc	c11	c12	312600	78150	20913
Arc	c11	c14	247600	61900	16564
Arc	c10	c11	250000	62500	16725
Arc	c10	c13	423000	105750	28299
Arc	c10	c12	472000	118000	31577
Arc	c10	c14	247400	61850	16551
Arc	c13	c14	211000	52750	14116
Arc	c12	c13	332400	83100	22238
Arc	c12	c14	260800	65200	17448
Arc	d0	c11	210000	52500	14049
Arc	d0	c10	76200	19050	5098
Arc	d0	c13	359000	89750	24017
Arc	d0	c12	398200	99550	26640
Arc	d0	c14	172600	43150	11547
Arc	d0	c1	350000	87500	23415
Arc	d0	c2	308100	77025	20612
Arc	d0	c3	362400	90600	24245
Arc	d0	c4	322800	80700	21595
Arc	d0	c5	70000	17500	4683
Arc	d0	c6	368800	92200	24673
Arc	d0	c7	76200	19050	5098
Arc	d0	c8	50000	12500	3345
Arc	d0	c9	70700	17675	4730
Arc	c1	c11	408200	102050	27309
Arc	c1	c10	421100	105275	28172
Arc	c1	c13	80000	20000	5352
Arc	c1	c12	253200	63300	16939
Arc	c1	c14	182500	45625	12209
Arc	c1	c2	516100	129025	34527
Arc	c1	c3	367200	91800	24566
Arc	c1	c4	98500	24625	6590
Arc	c1	c5	420000	105000	28098
Arc	c1	c6	450000	112500	30105
Arc	c1	c7	281600	70400	18839
Arc	c1	c8	391200	97800	26171
Arc	c1	c9	280200	70050	18745
Arc	c2	c3	240800	60200	16110
Arc	c2	c4	544500	136125	36427
Arc	c2	c5	300000	75000	20070
Arc	c2	c11	114000	28500	7627
Arc	c2	c6	161600	40400	10811
Arc	c2	c10	330000	82500	22077
Arc	c2	c7	358500	89625	23984
Arc	c2	c13	566400	141600	37892
Arc	c2	c8	331400	82850	22171
Arc	c2	c12	383300	95825	25643
Arc	c2	c9	340100	85025	22753
Arc	c2	c14	361200	90300	24164
Arc	c3	c4	433200	108300	28981
Arc	c3	c5	400000	100000	26760
Arc	c3	c11	202500	50625	13547
Arc	c3	c6	98500	24625	6590
Arc	c3	c10	424400	106100	28392
Arc	c3	c7	364000	91000	24352
Arc	c3	c13	438600	109650	29342
Arc	c3	c8	408200	102050	27309
Arc	c3	c12	156500	39125	10470
Arc	c3	c9	344800	86200	23067
Arc	c3	c14	290000	72500	19401
Arc	c4	c5	390500	97625	26124
Arc	c4	c11	431400	107850	28861
Arc	c4	c6	505400	126350	33811
Arc	c4	c10	384700	96175	25736
Arc	c4	c7	247400	61850	16551
Arc	c4	c13	41200	10300	2756
Arc	c4	c8	355100	88775	23756
Arc	c4	c12	340000	85000	22746
Arc	c4	c9	253000	63250	16926
Arc	c4	c14	184400	46100	12336
Arc	c5	c11	221400	55350	14812
Arc	c5	c6	390000	97500	26091
Arc	c5	c10	30000	7500	2007
Arc	c5	c7	143200	35800	9580
Arc	c5	c13	427600	106900	28606
Arc	c5	c8	42400	10600	2837
Arc	c5	c12	454900	113725	30433
Arc	c5	c9	140400	35100	9393
Arc	c5	c14	241900	60475	16183
Arc	c6	c11	170000	42500	11373
Arc	c6	c10	417900	104475	27958
Arc	c6	c7	390100	97525	26098
Arc	c6	c13	516200	129050	34534
Arc	c6	c8	408000	102000	27295
Arc	c6	c12	255000	63750	17060
Arc	c6	c9	370100	92525	24760
Arc	c6	c14	342100	85525	22886
Arc	c7	c11	250000	62500	16725
Arc	c7	c10	140000	35000	9366
Arc	c7	c13	284400	71100	19026
Arc	c7	c8	110000	27500	7359
Arc	c7	c12	368800	92200	24673
Arc	c7	c9	20000	5000	1338
Arc	c7	c14	116600	29150	7801
Arc	c8	c11	243300	60825	16277
Arc	c8	c10	30000	7500	2007
Arc	c8	c13	393200	98300	26305
Arc	c8	c12	448200	112050	29985
Arc	c8	c9	111800	27950	7479
Arc	c8	c14	218400	54600	14611
Arc	c9	c11	230900	57725	15447
Arc	c9	c10	141400	35350	9460
Arc	c9	c13	288600	72150	19307
Arc	c9	c12	353800	88450	23669
Arc	c9	c14	107700	26925	7205

//Opt	Name	Value
Option	C_SV	300000
Option	C_DV	1000000
Option	b	80000
Option	c	10000000
Option	F	60000
Option	T_SV	1000000
Option	T_DV	1000000
