//V	Name	X	Y	st	e	l	Demand
Depot	d0	19.0	29.0	0	0.0	100.0	0
Vertice	c1	51.0	8.0	5.0	70.0	85.0	2
Vertice	c2	46.0	9.0	9.0	70.0	85.0	4
Vertice	c3	45.0	38.0	3.0	30.0	45.0	5
Vertice	c4	19.0	47.0	5.0	5.0	20.0	4
Vertice	c5	28.0	10.0	6.0	50.0	65.0	4
Vertice	c6	10.0	21.0	8.0	10.0	25.0	2
Vertice	c7	34.0	28.0	3.0	25.0	40.0	4
Vertice	c8	35.0	12.0	10.0	70.0	85.0	3
Vertice	c9	51.0	42.0	3.0	70.0	85.0	5
Vertice	c10	14.0	1.0	7.0	0.0	100.0	3
Vertice	c11	3.0	3.0	5.0	30.0	45.0	5

//Arc	From	To	Dist	t	f
Arc	c3	c4	27.51	6.8775	1.8404
Arc	c3	c5	32.76	8.19	2.1916
Arc	c3	c11	54.67	13.6675	3.6574
Arc	c3	c6	38.91	9.7275	2.6031
Arc	c3	c10	48.27	12.0675	3.2293
Arc	c3	c7	14.87	3.7175	0.9948
Arc	c3	c8	27.86	6.965	1.8638
Arc	c3	c9	7.21	1.8025	0.4823
Arc	c4	c5	38.08	9.52	2.5476
Arc	c4	c11	46.82	11.705	3.1323
Arc	c4	c6	27.51	6.8775	1.8404
Arc	c4	c10	46.27	11.5675	3.0955
Arc	c4	c7	24.21	6.0525	1.6196
Arc	c4	c8	38.48	9.62	2.5743
Arc	c4	c9	32.39	8.0975	2.1669
Arc	c5	c11	25.96	6.49	1.7367
Arc	c5	c6	21.1	5.275	1.4116
Arc	c5	c10	16.64	4.16	1.1132
Arc	c5	c7	18.97	4.7425	1.2691
Arc	c5	c8	7.28	1.82	0.487
Arc	c5	c9	39.41	9.8525	2.6365
Arc	c6	c11	19.31	4.8275	1.2918
Arc	c6	c10	20.4	5.1	1.3648
Arc	c6	c7	25.0	6.25	1.6725
Arc	c6	c8	26.57	6.6425	1.7775
Arc	c6	c9	46.07	11.5175	3.0821
Arc	c10	c11	11.18	2.795	0.7479
Arc	c7	c11	39.82	9.955	2.664
Arc	c7	c10	33.6	8.4	2.2478
Arc	c7	c8	16.03	4.0075	1.0724
Arc	c7	c9	22.02	5.505	1.4731
Arc	c8	c11	33.24	8.31	2.2238
Arc	c8	c10	23.71	5.9275	1.5862
Arc	c8	c9	34.0	8.5	2.2746
Arc	c9	c11	61.85	15.4625	4.1378
Arc	c9	c10	55.23	13.8075	3.6949
Arc	d0	c3	27.51	6.8775	1.8404
Arc	d0	c4	18.0	4.5	1.2042
Arc	d0	c5	21.02	5.255	1.4062
Arc	d0	c11	30.53	7.6325	2.0425
Arc	d0	c6	12.04	3.01	0.8055
Arc	d0	c10	28.44	7.11	1.9026
Arc	d0	c7	15.03	3.7575	1.0055
Arc	d0	c8	23.35	5.8375	1.5621
Arc	d0	c9	34.54	8.635	2.3107
Arc	d0	c1	38.28	9.57	2.5609
Arc	d0	c2	33.6	8.4	2.2478
Arc	c1	c3	30.59	7.6475	2.0465
Arc	c1	c4	50.45	12.6125	3.3751
Arc	c1	c5	23.09	5.7725	1.5447
Arc	c1	c11	48.26	12.065	3.2286
Arc	c1	c6	43.01	10.7525	2.8774
Arc	c1	c10	37.66	9.415	2.5195
Arc	c1	c7	26.25	6.5625	1.7561
Arc	c1	c8	16.49	4.1225	1.1032
Arc	c1	c9	34.0	8.5	2.2746
Arc	c1	c2	5.1	1.275	0.3412
Arc	c2	c3	29.02	7.255	1.9414
Arc	c2	c4	46.62	11.655	3.1189
Arc	c2	c5	18.03	4.5075	1.2062
Arc	c2	c11	43.42	10.855	2.9048
Arc	c2	c6	37.95	9.4875	2.5389
Arc	c2	c10	32.98	8.245	2.2064
Arc	c2	c7	22.47	5.6175	1.5032
Arc	c2	c8	11.4	2.85	0.7627
Arc	c2	c9	33.38	8.345	2.2331

//Opt	Name	Value
Option	C_SV	50.0
Option	C_DV	10.0
Option	b	8.0
Option	c	1000.0
Option	F	24.0
Option	T_SV	100.0
Option	T_DV	100.0
