//V	Name	X	Y	st	e	l	Demand
Depot	d0	24.0	32.0	0	0.0	100.0	0
Vertice	c1	39.0	10.0	6.0	25.0	40.0	3
Vertice	c2	27.0	27.0	10.0	30.0	45.0	3
Vertice	c3	34.0	28.0	5.0	0.0	100.0	2
Vertice	c4	15.0	15.0	11.0	5.0	20.0	5
Vertice	c5	15.0	6.0	5.0	70.0	85.0	3
Vertice	c6	20.0	43.0	5.0	50.0	65.0	3

//Arc	From	To	Dist	t	f
Arc	c3	c4	23.02	5.755	1.54
Arc	c3	c5	29.07	7.2675	1.9448
Arc	c3	c6	20.52	5.13	1.3728
Arc	c4	c5	9.0	2.25	0.6021
Arc	c4	c6	28.44	7.11	1.9026
Arc	c5	c6	37.34	9.335	2.498
Arc	d0	c3	10.77	2.6925	0.7205
Arc	d0	c4	19.24	4.81	1.2872
Arc	d0	c5	27.51	6.8775	1.8404
Arc	d0	c6	11.7	2.925	0.7827
Arc	d0	c1	26.63	6.6575	1.7815
Arc	d0	c2	5.83	1.4575	0.39
Arc	c1	c3	18.68	4.67	1.2497
Arc	c1	c4	24.52	6.13	1.6404
Arc	c1	c5	24.33	6.0825	1.6277
Arc	c1	c6	38.08	9.52	2.5476
Arc	c1	c2	20.81	5.2025	1.3922
Arc	c2	c3	7.07	1.7675	0.473
Arc	c2	c4	16.97	4.2425	1.1353
Arc	c2	c5	24.19	6.0475	1.6183
Arc	c2	c6	17.46	4.365	1.1681

//Opt	Name	Value
Option	C_SV	25.0
Option	C_DV	100.0
Option	b	8.0
Option	c	1000.0
Option	F	5.0
Option	T_SV	100.0
Option	T_DV	100.0
