//V	Name	X	Y	st	e	l	Demand
Depot	d0	22.0	21.0	0	0.0	8.0	0
Vertice	c1	26.0	47.0	0.2167	3.0	6.0	4
Vertice	c2	25.0	25.0	0.1667	0.0	8.0	5
Vertice	c3	39.0	31.0	0.2167	0.0	8.0	2
Vertice	c4	47.0	1.0	0.2167	5.0	7.0	7
Vertice	c5	13.0	23.0	0.15	0.0	2.0	3
Vertice	c6	36.0	6.0	0.1	5.0	7.0	4
Vertice	c7	5.0	8.0	0.15	5.0	7.0	2
Vertice	c8	39.0	17.0	0.15	5.0	7.0	3
Vertice	c9	36.0	8.0	0.2333	5.0	7.0	4
Vertice	c10	11.0	25.0	0.2667	5.0	7.0	3
Vertice	c11	22.0	8.0	0.2	3.0	6.0	3
Vertice	c12	29.0	34.0	0.1	3.0	6.0	4

//Arc	From	To	Dist	t	f
Arc	c3	c4	31.05	0.9466	2.0772
Arc	c3	c5	27.2	0.8293	1.8197
Arc	c3	c11	28.6	0.872	1.9133
Arc	c3	c6	25.18	0.7677	1.6845
Arc	c3	c10	28.64	0.8732	1.916
Arc	c3	c7	41.05	1.2515	2.7462
Arc	c3	c8	14.0	0.4268	0.9366
Arc	c3	c12	10.44	0.3183	0.6984
Arc	c3	c9	23.19	0.707	1.5514
Arc	c4	c5	40.5	1.2348	2.7095
Arc	c4	c11	25.96	0.7915	1.7367
Arc	c4	c6	12.08	0.3683	0.8082
Arc	c4	c10	43.27	1.3192	2.8948
Arc	c4	c7	42.58	1.2982	2.8486
Arc	c4	c8	17.89	0.5454	1.1968
Arc	c4	c12	37.59	1.146	2.5148
Arc	c4	c9	13.04	0.3976	0.8724
Arc	c5	c11	17.49	0.5332	1.1701
Arc	c5	c6	28.6	0.872	1.9133
Arc	c5	c10	2.83	0.0863	0.1893
Arc	c5	c7	17.0	0.5183	1.1373
Arc	c5	c8	26.68	0.8134	1.7849
Arc	c5	c12	19.42	0.5921	1.2992
Arc	c5	c9	27.46	0.8372	1.8371
Arc	c11	c12	26.93	0.821	1.8016
Arc	c6	c11	14.14	0.4311	0.946
Arc	c6	c10	31.4	0.9573	2.1007
Arc	c6	c7	31.06	0.947	2.0779
Arc	c6	c8	11.4	0.3476	0.7627
Arc	c6	c12	28.86	0.8799	1.9307
Arc	c6	c9	2.0	0.061	0.1338
Arc	c10	c11	20.25	0.6174	1.3547
Arc	c10	c12	20.12	0.6134	1.346
Arc	c7	c11	17.0	0.5183	1.1373
Arc	c7	c10	18.03	0.5497	1.2062
Arc	c7	c8	35.17	1.0723	2.3529
Arc	c7	c12	35.38	1.0787	2.3669
Arc	c7	c9	31.0	0.9451	2.0739
Arc	c8	c11	19.24	0.5866	1.2872
Arc	c8	c10	29.12	0.8878	1.9481
Arc	c8	c12	19.72	0.6012	1.3193
Arc	c8	c9	9.49	0.2893	0.6349
Arc	c9	c11	14.0	0.4268	0.9366
Arc	c9	c10	30.23	0.9216	2.0224
Arc	c9	c12	26.93	0.821	1.8016
Arc	d0	c3	19.72	0.6012	1.3193
Arc	d0	c4	32.02	0.9762	2.1421
Arc	d0	c5	9.22	0.2811	0.6168
Arc	d0	c11	13.0	0.3963	0.8697
Arc	d0	c6	20.52	0.6256	1.3728
Arc	d0	c10	11.7	0.3567	0.7827
Arc	d0	c7	21.4	0.6524	1.4317
Arc	d0	c8	17.46	0.5323	1.1681
Arc	d0	c12	14.76	0.45	0.9874
Arc	d0	c9	19.1	0.5823	1.2778
Arc	d0	c1	26.31	0.8021	1.7601
Arc	d0	c2	5.0	0.1524	0.3345
Arc	c1	c3	20.62	0.6287	1.3795
Arc	c1	c4	50.57	1.5418	3.3831
Arc	c1	c5	27.29	0.832	1.8257
Arc	c1	c11	39.2	1.1951	2.6225
Arc	c1	c6	42.2	1.2866	2.8232
Arc	c1	c10	26.63	0.8119	1.7815
Arc	c1	c7	44.29	1.3503	2.963
Arc	c1	c8	32.7	0.997	2.1876
Arc	c1	c12	13.34	0.4067	0.8924
Arc	c1	c9	40.26	1.2274	2.6934
Arc	c1	c2	22.02	0.6713	1.4731
Arc	c2	c3	15.23	0.4643	1.0189
Arc	c2	c4	32.56	0.9927	2.1783
Arc	c2	c5	12.17	0.371	0.8142
Arc	c2	c11	17.26	0.5262	1.1547
Arc	c2	c6	21.95	0.6692	1.4685
Arc	c2	c10	14.0	0.4268	0.9366
Arc	c2	c7	26.25	0.8003	1.7561
Arc	c2	c8	16.12	0.4915	1.0784
Arc	c2	c12	9.85	0.3003	0.659
Arc	c2	c9	20.25	0.6174	1.3547

//Opt	Name	Value
Option	C_SV	100.0
Option	C_DV	10.0
Option	b	0.08
Option	c	1000.0
Option	F	5.0
Option	T_SV	8.0
Option	T_DV	8.0
