//V	Name	X	Y	st	e	l	Demand
Depot	d0	35.0	23.0	0	0.0	8.0	0
Vertice	c1	41.0	18.0	2.0	6.67	33.33	5
Vertice	c2	39.0	13.0	1.0	0.0	100.0	3
Vertice	c3	40.0	25.0	2.0	0.0	100.0	6
Vertice	c4	18.0	6.0	2.0	0.0	100.0	4
Vertice	c5	10.0	29.0	5.0	33.33	40.0	2

//Arc	From	To	Dist	t	f
Arc	c3	c4	29.07	0.8863	1.9448
Arc	c3	c5	30.27	0.9229	2.0251
Arc	c4	c5	24.35	0.7424	1.629
Arc	d0	c3	5.39	0.1643	0.3606
Arc	d0	c4	24.04	0.7329	1.6083
Arc	d0	c5	25.71	0.7838	1.72
Arc	d0	c1	7.81	0.2381	0.5225
Arc	d0	c2	10.77	0.3284	0.7205
Arc	c1	c3	7.07	0.2155	0.473
Arc	c1	c4	25.94	0.7909	1.7354
Arc	c1	c5	32.89	1.0027	2.2003
Arc	c1	c2	5.39	0.1643	0.3606
Arc	c2	c3	12.04	0.3671	0.8055
Arc	c2	c4	22.14	0.675	1.4812
Arc	c2	c5	33.12	1.0098	2.2157

//Opt	Name	Value
Option	C_SV	38.0
Option	C_DV	100.0
Option	b	5.0
Option	c	1000.0
Option	F	7.5
Option	T_SV	100.0
Option	T_DV	100.0
