//V	Name	X	Y	st	e	l	Demand
Depot	d0	180000	230000	0	0	1000000	0
Vertice	c1	230000	160000	70000	300000	450000	40000
Vertice	c2	430000	500000	110000	100000	250000	40000
Vertice	c3	420000	190000	60000	450000	600000	20000
Vertice	c4	110000	80000	20000	50000	200000	30000
Vertice	c5	470000	250000	40000	100000	250000	30000
Vertice	c6	180000	10000	30000	450000	600000	50000
Vertice	c7	490000	510000	70000	100000	250000	20000
Vertice	c8	350000	170000	100000	700000	850000	30000
Vertice	c9	120000	10000	70000	0	1000000	60000

//Arc	From	To	Dist	t	f
Arc	c3	c4	328900	82225	22003
Arc	c3	c5	78100	19525	5225
Arc	c3	c6	300000	75000	20070
Arc	c3	c7	327600	81900	21916
Arc	c3	c8	72800	18200	4870
Arc	c3	c9	349900	87475	23408
Arc	c4	c5	398100	99525	26633
Arc	c4	c6	99000	24750	6623
Arc	c4	c7	573800	143450	38387
Arc	c4	c8	256300	64075	17146
Arc	c4	c9	70700	17675	4730
Arc	c5	c6	376400	94100	25181
Arc	c5	c7	260800	65200	17448
Arc	c5	c8	144200	36050	9647
Arc	c5	c9	424400	106100	28392
Arc	c6	c7	588300	147075	39357
Arc	c6	c8	233500	58375	15621
Arc	c6	c9	60000	15000	4014
Arc	c7	c8	367700	91925	24599
Arc	c7	c9	622000	155500	41612
Arc	c8	c9	280200	70050	18745
Arc	d0	c3	243300	60825	16277
Arc	d0	c4	165500	41375	11072
Arc	d0	c5	290700	72675	19448
Arc	d0	c6	220000	55000	14718
Arc	d0	c7	417700	104425	27944
Arc	d0	c8	180300	45075	12062
Arc	d0	c9	228000	57000	15253
Arc	d0	c1	86000	21500	5753
Arc	d0	c2	368000	92000	24619
Arc	c1	c3	192400	48100	12872
Arc	c1	c4	144200	36050	9647
Arc	c1	c5	256300	64075	17146
Arc	c1	c6	158100	39525	10577
Arc	c1	c7	436000	109000	29168
Arc	c1	c8	120400	30100	8055
Arc	c1	c9	186000	46500	12443
Arc	c1	c2	394500	98625	26392
Arc	c2	c3	310200	77550	20752
Arc	c2	c4	528000	132000	35323
Arc	c2	c5	253200	63300	16939
Arc	c2	c6	550100	137525	36802
Arc	c2	c7	60800	15200	4068
Arc	c2	c8	339600	84900	22719
Arc	c2	c9	579800	144950	38789

//Opt	Name	Value
Option	C_SV	500000
Option	C_DV	100000
Option	b	80000
Option	c	10000000
Option	F	200000
Option	T_SV	1000000
Option	T_DV	1000000
