//V	Name	X	Y	st	e	l	Demand
Depot	d0	36	22	0	0.0	24.0	0
Vertice	c1	1	40	0.1	18.0	20.0	2
Vertice	c2	20	27	0.15	18.0	20.0	1
Vertice	c3	11	13	0.1333	6.0	22.0	3
Vertice	c4	34	1	0.1	18.0	20.0	4
Vertice	c5	43	36	0.0833	6.0	22.0	3
Vertice	c6	5	3	0.0833	18.0	20.0	4
Vertice	c7	21	50	0.0833	18.0	20.0	4
Vertice	c8	24	29	0.0667	6.0	22.0	7
Vertice	c9	8	13	0.1333	8.0	12.0	3
Vertice	c10	24	24	0.0667	7.0	8.0	7
Vertice	c11	19	26	0.0833	18.0	20.0	3
Vertice	c12	32	18	0.1	18.0	20.0	5
Vertice	c13	4	26	0.0833	18.0	20.0	1
Vertice	c14	38	8	0.0833	18.0	20.0	1
Vertice	c15	45	49	0.15	12.0	14.0	2

//Arc	From	To	Dist	t	f
Arc	c11	c13	15.0	0.3475	0.75
Arc	c11	c12	15.26	0.3535	0.763
Arc	c11	c15	34.71	0.8041	1.7355
Arc	c11	c14	26.17	0.6063	1.3085
Arc	c10	c11	5.39	0.1249	0.2695
Arc	c10	c13	20.1	0.4657	1.005
Arc	c10	c12	10.0	0.2317	0.5
Arc	c10	c15	32.65	0.7564	1.6325
Arc	c10	c14	21.26	0.4925	1.063
Arc	c13	c15	47.01	1.0891	2.3505
Arc	c13	c14	38.47	0.8912	1.9235
Arc	c12	c13	29.12	0.6746	1.456
Arc	c12	c15	33.62	0.7789	1.681
Arc	c12	c14	11.66	0.2701	0.583
Arc	c14	c15	41.59	0.9635	2.0795
Arc	d0	c11	17.46	0.4045	0.873
Arc	d0	c10	12.17	0.2819	0.6085
Arc	d0	c13	32.25	0.7471	1.6125
Arc	d0	c12	5.66	0.1311	0.283
Arc	d0	c15	28.46	0.6593	1.423
Arc	d0	c14	14.14	0.3276	0.707
Arc	d0	c1	39.36	0.9118	1.968
Arc	d0	c2	16.76	0.3883	0.838
Arc	d0	c3	26.57	0.6155	1.3285
Arc	d0	c4	21.1	0.4888	1.055
Arc	d0	c5	15.65	0.3626	0.7825
Arc	d0	c6	36.36	0.8423	1.818
Arc	d0	c7	31.76	0.7358	1.588
Arc	d0	c8	13.89	0.3218	0.6945
Arc	d0	c9	29.41	0.6813	1.4705
Arc	c1	c11	22.8	0.5282	1.14
Arc	c1	c10	28.02	0.6491	1.401
Arc	c1	c13	14.32	0.3317	0.716
Arc	c1	c12	38.01	0.8806	1.9005
Arc	c1	c15	44.91	1.0404	2.2455
Arc	c1	c14	48.92	1.1333	2.446
Arc	c1	c2	23.02	0.5333	1.151
Arc	c1	c3	28.79	0.667	1.4395
Arc	c1	c4	51.09	1.1836	2.5545
Arc	c1	c5	42.19	0.9774	2.1095
Arc	c1	c6	37.22	0.8623	1.861
Arc	c1	c7	22.36	0.518	1.118
Arc	c1	c8	25.5	0.5908	1.275
Arc	c1	c9	27.89	0.6461	1.3945
Arc	c2	c11	1.41	0.0327	0.0705
Arc	c2	c10	5.0	0.1158	0.25
Arc	c2	c13	16.03	0.3714	0.8015
Arc	c2	c12	15.0	0.3475	0.75
Arc	c2	c15	33.3	0.7714	1.665
Arc	c2	c14	26.17	0.6063	1.3085
Arc	c2	c3	16.64	0.3855	0.832
Arc	c2	c4	29.53	0.6841	1.4765
Arc	c2	c5	24.7	0.5722	1.235
Arc	c2	c6	28.3	0.6556	1.415
Arc	c2	c7	23.02	0.5333	1.151
Arc	c2	c8	4.47	0.1036	0.2235
Arc	c2	c9	18.44	0.4272	0.922
Arc	c3	c4	25.94	0.6009	1.297
Arc	c3	c5	39.41	0.913	1.9705
Arc	c3	c11	15.26	0.3535	0.763
Arc	c3	c6	11.66	0.2701	0.583
Arc	c3	c10	17.03	0.3945	0.8515
Arc	c3	c7	38.33	0.888	1.9165
Arc	c3	c13	14.76	0.3419	0.738
Arc	c3	c8	20.62	0.4777	1.031
