//V	Name	X	Y	st	e	l	Demand
Depot	d0	28.0	34.0	0	0.0	100.0	0
Vertice	c1	49.0	11.0	4.0	70.0	85.0	2
Vertice	c2	1.0	27.0	6.0	5.0	20.0	4
Vertice	c3	11.0	47.0	8.0	0.0	100.0	7
Vertice	c4	45.0	39.0	10.0	5.0	20.0	2
Vertice	c5	2.0	3.0	11.0	5.0	20.0	3
Vertice	c6	33.0	26.0	5.0	0.0	100.0	4
Vertice	c7	19.0	36.0	6.0	25.0	40.0	5
Vertice	c8	9.0	30.0	5.0	5.0	20.0	2
Vertice	c9	26.0	8.0	5.0	70.0	85.0	8
Vertice	c10	1.0	20.0	5.0	45.0	60.0	6
Vertice	c11	40.0	40.0	1.0	30.0	45.0	3

//Arc	From	To	Dist	t	f
Arc	c3	c4	34.93	8.7325	2.3368
Arc	c3	c5	44.91	11.2275	3.0045
Arc	c3	c11	29.83	7.4575	1.9956
Arc	c3	c6	30.41	7.6025	2.0344
Arc	c3	c10	28.79	7.1975	1.9261
Arc	c3	c7	13.6	3.4	0.9098
Arc	c3	c8	17.12	4.28	1.1453
Arc	c3	c9	41.79	10.4475	2.7958
Arc	c4	c5	56.08	14.02	3.7518
Arc	c4	c11	5.1	1.275	0.3412
Arc	c4	c6	17.69	4.4225	1.1835
Arc	c4	c10	47.93	11.9825	3.2065
Arc	c4	c7	26.17	6.5425	1.7508
Arc	c4	c8	37.11	9.2775	2.4827
Arc	c4	c9	36.36	9.09	2.4325
Arc	c5	c11	53.04	13.26	3.5484
Arc	c5	c6	38.6	9.65	2.5823
Arc	c5	c10	17.03	4.2575	1.1393
Arc	c5	c7	37.12	9.28	2.4833
Arc	c5	c8	27.89	6.9725	1.8658
Arc	c5	c9	24.52	6.13	1.6404
Arc	c6	c11	15.65	3.9125	1.047
Arc	c6	c10	32.56	8.14	2.1783
Arc	c6	c7	17.2	4.3	1.1507
Arc	c6	c8	24.33	6.0825	1.6277
Arc	c6	c9	19.31	4.8275	1.2918
Arc	c10	c11	43.83	10.9575	2.9322
Arc	c7	c11	21.38	5.345	1.4303
Arc	c7	c10	24.08	6.02	1.611
Arc	c7	c8	11.66	2.915	0.7801
Arc	c7	c9	28.86	7.215	1.9307
Arc	c8	c11	32.57	8.1425	2.1789
Arc	c8	c10	12.81	3.2025	0.857
Arc	c8	c9	27.8	6.95	1.8598
Arc	c9	c11	34.93	8.7325	2.3368
Arc	c9	c10	27.73	6.9325	1.8551
Arc	d0	c3	21.4	5.35	1.4317
Arc	d0	c4	17.72	4.43	1.1855
Arc	d0	c5	40.46	10.115	2.7068
Arc	d0	c11	13.42	3.355	0.8978
Arc	d0	c6	9.43	2.3575	0.6309
Arc	d0	c10	30.41	7.6025	2.0344
Arc	d0	c7	9.22	2.305	0.6168
Arc	d0	c8	19.42	4.855	1.2992
Arc	d0	c9	26.08	6.52	1.7448
Arc	d0	c1	31.14	7.785	2.0833
Arc	d0	c2	27.89	6.9725	1.8658
Arc	c1	c3	52.35	13.0875	3.5022
Arc	c1	c4	28.28	7.07	1.8919
Arc	c1	c5	47.68	11.92	3.1898
Arc	c1	c11	30.36	7.59	2.0311
Arc	c1	c6	21.93	5.4825	1.4671
Arc	c1	c10	48.84	12.21	3.2674
Arc	c1	c7	39.05	9.7625	2.6124
Arc	c1	c8	44.28	11.07	2.9623
Arc	c1	c9	23.19	5.7975	1.5514
Arc	c1	c2	50.6	12.65	3.3851
Arc	c2	c3	22.36	5.59	1.4959
Arc	c2	c4	45.61	11.4025	3.0513
Arc	c2	c5	24.02	6.005	1.6069
Arc	c2	c11	41.11	10.2775	2.7503
Arc	c2	c6	32.02	8.005	2.1421
Arc	c2	c10	7.0	1.75	0.4683
Arc	c2	c7	20.12	5.03	1.346
Arc	c2	c8	8.54	2.135	0.5713
Arc	c2	c9	31.4	7.85	2.1007

//Opt	Name	Value
Option	C_SV	50.0
Option	C_DV	10.0
Option	b	8.0
Option	c	1000.0
Option	F	24.0
Option	T_SV	100.0
Option	T_DV	100.0
