//V	Name	X	Y	st	e	l	Demand
Depot	d0	300000	250000	0	0	1000000	0
Vertice	c1	120000	260000	50000	300000	450000	40000
Vertice	c2	100000	120000	50000	500000	650000	50000
Vertice	c3	230000	340000	30000	100000	250000	30000
Vertice	c4	330000	480000	80000	300000	450000	30000
Vertice	c5	420000	290000	40000	50000	200000	50000
Vertice	c6	460000	210000	90000	0	1000000	40000

//Arc	From	To	Dist	t	f
Arc	c3	c4	172000	43000	11507
Arc	c3	c5	196500	49125	13146
Arc	c3	c6	264200	66050	17675
Arc	c4	c5	210200	52550	14062
Arc	c4	c6	299700	74925	20050
Arc	c5	c6	89400	22350	5981
Arc	d0	c3	114000	28500	7627
Arc	d0	c4	231900	57975	15514
Arc	d0	c5	126500	31625	8463
Arc	d0	c6	164900	41225	11032
Arc	d0	c1	180300	45075	12062
Arc	d0	c2	238500	59625	15956
Arc	c1	c3	136000	34000	9098
Arc	c1	c4	304100	76025	20344
Arc	c1	c5	301500	75375	20170
Arc	c1	c6	343700	85925	22994
Arc	c1	c2	141400	35350	9460
Arc	c2	c3	255500	63875	17093
Arc	c2	c4	427200	106800	28580
Arc	c2	c5	362400	90600	24245
Arc	c2	c6	371100	92775	24827

//Opt	Name	Value
Option	C_SV	250000
Option	C_DV	1000000
Option	b	80000
Option	c	10000000
Option	F	50000
Option	T_SV	1000000
Option	T_DV	1000000
