//V	Name	X	Y	st	e	l	Demand
Depot	d0	18.0	32.0	0	0.0	8.0	0
Vertice	c1	28.0	5.0	0.2	3.0	6.0	3
Vertice	c2	50.0	26.0	0.15	2.0	4.0	3
Vertice	c3	23.0	23.0	0.1167	5.0	7.0	4
Vertice	c4	34.0	47.0	0.1833	0.0	2.0	2
Vertice	c5	49.0	28.0	0.15	2.0	4.0	3
Vertice	c6	48.0	22.0	0.1833	3.0	6.0	1
Vertice	c7	31.0	29.0	0.25	4.0	6.0	1
Vertice	c8	29.0	16.0	0.1667	5.0	7.0	4
Vertice	c9	22.0	2.0	0.1333	2.0	4.0	1
Vertice	c10	43.0	14.0	0.0667	0.0	2.0	6
Vertice	c11	19.0	23.0	0.15	3.0	6.0	2
Vertice	c12	6.0	46.0	0.1167	4.0	6.0	2

//Arc	From	To	Dist	t	f
Arc	c3	c4	26.4	0.8049	1.7662
Arc	c3	c5	26.48	0.8073	1.7715
Arc	c3	c11	4.0	0.122	0.2676
Arc	c3	c6	25.02	0.7628	1.6738
Arc	c3	c10	21.93	0.6686	1.4671
Arc	c3	c7	10.0	0.3049	0.669
Arc	c3	c8	9.22	0.2811	0.6168
Arc	c3	c12	28.6	0.872	1.9133
Arc	c3	c9	21.02	0.6409	1.4062
Arc	c4	c5	24.21	0.7381	1.6196
Arc	c4	c11	28.3	0.8628	1.8933
Arc	c4	c6	28.65	0.8735	1.9167
Arc	c4	c10	34.21	1.043	2.2886
Arc	c4	c7	18.25	0.5564	1.2209
Arc	c4	c8	31.4	0.9573	2.1007
Arc	c4	c12	28.02	0.8543	1.8745
Arc	c4	c9	46.57	1.4198	3.1155
Arc	c5	c11	30.41	0.9271	2.0344
Arc	c5	c6	6.08	0.1854	0.4068
Arc	c5	c10	15.23	0.4643	1.0189
Arc	c5	c7	18.03	0.5497	1.2062
Arc	c5	c8	23.32	0.711	1.5601
Arc	c5	c12	46.62	1.4213	3.1189
Arc	c5	c9	37.48	1.1427	2.5074
Arc	c11	c12	26.42	0.8055	1.7675
Arc	c6	c11	29.02	0.8848	1.9414
Arc	c6	c10	9.43	0.2875	0.6309
Arc	c6	c7	18.38	0.5604	1.2296
Arc	c6	c8	19.92	0.6073	1.3326
Arc	c6	c12	48.37	1.4747	3.236
Arc	c6	c9	32.8	1.0	2.1943
Arc	c10	c11	25.63	0.7814	1.7146
Arc	c10	c12	48.92	1.4915	3.2727
Arc	c7	c11	13.42	0.4091	0.8978
Arc	c7	c10	19.21	0.5857	1.2851
Arc	c7	c8	13.15	0.4009	0.8797
Arc	c7	c12	30.23	0.9216	2.0224
Arc	c7	c9	28.46	0.8677	1.904
Arc	c8	c11	12.21	0.3723	0.8168
Arc	c8	c10	14.14	0.4311	0.946
Arc	c8	c12	37.8	1.1524	2.5288
Arc	c8	c9	15.65	0.4771	1.047
Arc	c9	c11	21.21	0.6466	1.4189
Arc	c9	c10	24.19	0.7375	1.6183
Arc	c9	c12	46.82	1.4274	3.1323
Arc	d0	c3	10.3	0.314	0.6891
Arc	d0	c4	21.93	0.6686	1.4671
Arc	d0	c5	31.26	0.953	2.0913
Arc	d0	c11	9.06	0.2762	0.6061
Arc	d0	c6	31.62	0.964	2.1154
Arc	d0	c10	30.81	0.9393	2.0612
Arc	d0	c7	13.34	0.4067	0.8924
Arc	d0	c8	19.42	0.5921	1.2992
Arc	d0	c12	18.44	0.5622	1.2336
Arc	d0	c9	30.27	0.9229	2.0251
Arc	d0	c1	28.79	0.8777	1.9261
Arc	d0	c2	32.56	0.9927	2.1783
Arc	c1	c3	18.68	0.5695	1.2497
Arc	c1	c4	42.43	1.2936	2.8386
Arc	c1	c5	31.14	0.9494	2.0833
Arc	c1	c11	20.12	0.6134	1.346
Arc	c1	c6	26.25	0.8003	1.7561
Arc	c1	c10	17.49	0.5332	1.1701
Arc	c1	c7	24.19	0.7375	1.6183
Arc	c1	c8	11.05	0.3369	0.7392
Arc	c1	c12	46.53	1.4186	3.1129
Arc	c1	c9	6.71	0.2046	0.4489
Arc	c1	c2	30.41	0.9271	2.0344
Arc	c2	c3	27.17	0.8284	1.8177
Arc	c2	c4	26.4	0.8049	1.7662
Arc	c2	c5	2.24	0.0683	0.1499
Arc	c2	c11	31.14	0.9494	2.0833
Arc	c2	c6	4.47	0.1363	0.299
Arc	c2	c10	13.89	0.4235	0.9292
Arc	c2	c7	19.24	0.5866	1.2872
Arc	c2	c8	23.26	0.7091	1.5561
Arc	c2	c12	48.33	1.4735	3.2333
Arc	c2	c9	36.88	1.1244	2.4673

//Opt	Name	Value
Option	C_SV	200.0
Option	C_DV	20.0
Option	b	0.08
Option	c	100.0
Option	F	5.0
Option	T_SV	8.0
Option	T_DV	8.0
