//V	Name	X	Y	st	e	l	Demand
Depot	d0	36.0	28.0	0	0.0	100.0	0
Vertice	c1	2.0	21.0	5.0	50.0	65.0	5
Vertice	c2	5.0	40.0	5.0	45.0	60.0	4
Vertice	c3	6.0	8.0	7.0	65.0	80.0	7
Vertice	c4	45.0	43.0	5.0	65.0	80.0	5
Vertice	c5	44.0	2.0	3.0	50.0	65.0	7

//Arc	From	To	Dist	t	f
Arc	c3	c4	52.4	13.1	3.5056
Arc	c3	c5	38.47	9.6175	2.5736
Arc	c4	c5	41.01	10.2525	2.7436
Arc	d0	c3	36.06	9.015	2.4124
Arc	d0	c4	17.49	4.3725	1.1701
Arc	d0	c5	27.2	6.8	1.8197
Arc	d0	c1	34.71	8.6775	2.3221
Arc	d0	c2	33.24	8.31	2.2238
Arc	c1	c3	13.6	3.4	0.9098
Arc	c1	c4	48.3	12.075	3.2313
Arc	c1	c5	46.1	11.525	3.0841
Arc	c1	c2	19.24	4.81	1.2872
Arc	c2	c3	32.02	8.005	2.1421
Arc	c2	c4	40.11	10.0275	2.6834
Arc	c2	c5	54.45	13.6125	3.6427

//Opt	Name	Value
Option	C_SV	25.0
Option	C_DV	100.0
Option	b	8.0
Option	c	1000.0
Option	F	5.0
Option	T_SV	100.0
Option	T_DV	100.0
